Stock Country,stock_code,run_year,brood_year,age,Mat Rate,Marine Survival
CA,RBT,1983,1979,4,0.4277,0.016791585
CA,RBT,1982,1979,3,0.1274,0.035950827
CA,RBT,1981,1979,2,0.0211,0.065090711
CA,RBT,1985,1980,5,1,0.001407641
CA,RBT,1984,1980,4,0.7405,0.013253472
CA,RBT,1983,1980,3,0.068,0.026973741
CA,RBT,1982,1980,2,0.0205,0.049426893
CA,RBT,1986,1981,5,1,0.00108512
CA,RBT,1985,1981,4,0.7873,0.009260008
CA,RBT,1984,1981,3,0.1195,0.019012604
CA,RBT,1983,1981,2,0.0259,0.035088721
CA,RBT,1987,1982,5,1,0.000460389
CA,RBT,1986,1982,4,0.7661,0.003490772
CA,RBT,1985,1982,3,0.212,0.009283051
CA,RBT,1984,1982,2,0.0129,0.017042769
CA,RBT,1988,1983,5,1,3.80868E-05
CA,RBT,1987,1983,4,0.7216,0.000241691
CA,RBT,1986,1983,3,0.1284,0.000509367
CA,RBT,1985,1983,2,0.1092,0.001177132
CA,RBT,1989,1984,5,1,0.002520351
CA,RBT,1988,1984,4,0.646,0.012052108
CA,RBT,1987,1984,3,0.2265,0.025057071
CA,RBT,1986,1984,2,0.0174,0.043940446
CA,RBT,1990,1985,5,1,0.003060271
CA,RBT,1989,1985,4,0.6145,0.0127897
CA,RBT,1988,1985,3,0.1601,0.024025069
CA,RBT,1987,1985,2,0.0247,0.042100648
CA,RBT,1991,1986,5,1,0.0087531
CA,RBT,1990,1986,4,0.5016,0.029810655
CA,RBT,1989,1986,3,0.1406,0.055055466
CA,RBT,1988,1986,2,0.015,0.095436748
CA,RBT,1992,1987,5,1,0.007433923
CA,RBT,1991,1987,4,0.5311,0.0286456
CA,RBT,1990,1987,3,0.1274,0.054372346
CA,RBT,1989,1987,2,0.0333,0.096968295
CA,RBT,1993,1988,5,1,0.007850866
CA,RBT,1992,1988,4,0.5944,0.037727399
CA,RBT,1991,1988,3,0.1565,0.073028709
CA,RBT,1990,1988,2,0.027,0.129694117
CA,RBT,1994,1989,5,1,0.005137219
CA,RBT,1993,1989,4,0.5973,0.024953356
CA,RBT,1992,1989,3,0.1045,0.055086818
CA,RBT,1991,1989,2,0.0261,0.098671251
CA,RBT,1995,1990,5,1,0.004289701
CA,RBT,1994,1990,4,0.5252,0.01581347
CA,RBT,1993,1990,3,0.1188,0.029917603
CA,RBT,1992,1990,2,0.0069,0.055266806
CA,RBT,1996,1991,5,1,0.000400282
CA,RBT,1995,1991,4,0.71,0.002476832
CA,RBT,1994,1991,3,0.1252,0.005883171
CA,RBT,1993,1991,2,0.035,0.010929137
CA,RBT,1997,1992,5,1,2.75189E-05
CA,RBT,1996,1992,4,0.1445,4.05787E-05
CA,RBT,1995,1992,3,0.5837,0.000143192
CA,RBT,1994,1992,2,0,0.000277055
CA,RBT,1998,1993,5,1,0.000731105
CA,RBT,1997,1993,4,0.7475,0.005715827
CA,RBT,1996,1993,3,0.3158,0.012627374
CA,RBT,1995,1993,2,0.0143,0.022077324
CA,RBT,1999,1994,5,1,0.003095765
CA,RBT,1998,1994,4,0.6367,0.014882588
CA,RBT,1997,1994,3,0.1599,0.027485579
CA,RBT,1996,1994,2,0.0037,0.046589854
CA,RBT,2000,1995,5,1,0.000227049
CA,RBT,1999,1995,4,0.6864,0.001235921
CA,RBT,1998,1995,3,0.1358,0.002332925
CA,RBT,1997,1995,2,0.0197,0.004127506
CA,RBT,2001,1996,5,1,9.95729E-05
CA,RBT,2000,1996,4,0.66,0.000431993
CA,RBT,1999,1996,3,0.1856,0.000845604
CA,RBT,1998,1996,2,0,0.001488385
CA,RBT,2002,1997,5,1,6.42974E-05
CA,RBT,2001,1997,4,0.704,0.00027678
CA,RBT,2000,1997,3,0.0516,0.000441542
CA,RBT,1999,1997,2,0,0.000785634
CA,RBT,2003,1998,5,1,0.001539689
CA,RBT,2002,1998,4,0.7702,0.011001318
CA,RBT,2001,1998,3,0.2389,0.021389139
CA,RBT,2000,1998,2,0.0121,0.036257272
CA,RBT,2004,1999,5,1,0.007348861
CA,RBT,2003,1999,4,0.4503,0.020061673
CA,RBT,2002,1999,3,0.1006,0.032804423
CA,RBT,2001,1999,2,0.0118,0.055544578
CA,RBT,2005,2000,5,1,0.002175169
CA,RBT,2004,2000,4,0.7168,0.012772471
CA,RBT,2003,2000,3,0.2079,0.024045936
CA,RBT,2002,2000,2,0.0064,0.040889182
CA,RBT,2006,2001,5,1,0.002555861
CA,RBT,2005,2001,4,0.7365,0.017423144
CA,RBT,2004,2001,3,0.2999,0.039570607
CA,RBT,2003,2001,2,0.0174,0.068181955
CA,RBT,2007,2002,5,1,0.001316908
CA,RBT,2006,2002,4,0.767,0.009484836
CA,RBT,2005,2002,3,0.1142,0.016333857
CA,RBT,2004,2002,2,0.0105,0.028478007
CA,RBT,2008,2003,5,1,0.002689502
CA,RBT,2007,2003,4,0.6612,0.014446975
CA,RBT,2006,2003,3,0.2117,0.028842796
CA,RBT,2005,2003,2,0.0057,0.049932369
CA,RBT,2009,2004,5,1,0.000426288
CA,RBT,2008,2004,4,0.6563,0.001991504
CA,RBT,2007,2004,3,0.14,0.003585604
CA,RBT,2006,2004,2,0.0176,0.006277297
CA,RBT,2010,2005,5,1,0.00055469
CA,RBT,2009,2005,4,0.8619,0.007417431
CA,RBT,2008,2005,3,0.3184,0.016761602
CA,RBT,2007,2005,2,0.0237,0.029972688
CA,RBT,2011,2006,5,1,0.000306167
CA,RBT,2010,2006,4,0.746,0.002508386
CA,RBT,2009,2006,3,0.1315,0.004432226
CA,RBT,2008,2006,2,0.0322,0.007825371
CA,RBT,2012,2007,5,1,0.003028063
CA,RBT,2011,2007,4,0.6359,0.014520749
CA,RBT,2010,2007,3,0.1694,0.026203787
CA,RBT,2009,2007,2,0.01,0.045453285
CA,RBT,2013,2008,5,1,0.000506572
CA,RBT,2012,2008,4,0.7581,0.0033659
CA,RBT,2011,2008,3,0.1786,0.006147526
CA,RBT,2010,2008,2,0.0249,0.010713296
CA,RBT,2014,2009,5,1,0.000167555
CA,RBT,2013,2009,4,0.7171,0.001086446
CA,RBT,2012,2009,3,0.1866,0.002030603
CA,RBT,2011,2009,2,0.0081,0.003552115
CA,RBT,2015,2010,5,1,0.000669606
CA,RBT,2014,2010,4,0.7649,0.005375833
CA,RBT,2013,2010,3,0.2151,0.010585939
CA,RBT,2012,2010,2,0.02,0.018589494
CA,RBT,2016,2011,5,1,7.78189E-05
CA,RBT,2015,2011,4,0.7103,0.00065179
CA,RBT,2014,2011,3,0.273,0.0013778
CA,RBT,2013,2011,2,0.0193,0.002397317
CA,RBT,2017,2012,5,1,0.002745388
CA,RBT,2016,2012,4,0.5929,0.012673593
CA,RBT,2015,2012,3,0.2812,0.027579848
CA,RBT,2014,2012,2,0.0303,0.048421197
CA,RBT,2018,2013,5,1,0.000640963
CA,RBT,2017,2013,4,0.8499,0.008912164
CA,RBT,2016,2013,3,0.2164,0.017716513
CA,RBT,2015,2013,2,0.0133,0.030427498
CA,RBT,2019,2014,5,1,0.000401652
CA,RBT,2018,2014,4,0.8779,0.007143212
CA,RBT,2017,2014,3,0.3284,0.01690776
CA,RBT,2016,2014,2,0.0375,0.030238279
CA,RBT,2020,2015,5,1,0.000909909
CA,RBT,2019,2015,4,0.9053,0.017347422
CA,RBT,2018,2015,3,0.2676,0.037723368
CA,RBT,2017,2015,2,0.0235,0.066274057
CA,RBT,2021,2016,5,1,0.001138069
CA,RBT,2020,2016,4,0.8627,0.013522218
CA,RBT,2019,2016,3,0.2995,0.030439387
CA,RBT,2018,2016,2,0.007,0.052301206
CA,RBT,2021,2017,4,0.8813,0.016088802
CA,RBT,2020,2017,3,0.3078,0.036182204
CA,RBT,2019,2017,2,0.0171,0.063242788
CA,RBT,2021,2018,3,0.3458,0.030166739
CA,RBT,2020,2018,2,0.0193,0.052350729
CA,RBT,2021,2019,2,0.036,0.030472706
US,SAM,1979,1974,5,1,0.003079251
US,SAM,1978,1974,4,0.7846,0.035578725
US,SAM,1977,1974,3,0.1285,0.078291933
US,SAM,1976,1974,2,0.0092,0.144657655
US,SAM,1980,1975,5,1,0.000590985
US,SAM,1979,1975,4,0.8969,0.011827266
US,SAM,1978,1975,3,0.1146,0.030328003
US,SAM,1977,1975,2,0.0039,0.056969594
US,SAM,1984,1979,5,1,0.001344105
US,SAM,1983,1979,4,0.8824,0.027500048
US,SAM,1982,1979,3,0.1869,0.066604754
US,SAM,1981,1979,2,0.0075,0.119433803
US,SAM,1990,1985,5,1,7.12422E-05
US,SAM,1989,1985,4,0.9189,0.00181304
US,SAM,1988,1985,3,0.2375,0.004384785
US,SAM,1987,1985,2,0.0006,0.007494966
US,SAM,1991,1986,5,1,0.001001873
US,SAM,1990,1986,4,0.8268,0.013982212
US,SAM,1989,1986,3,0.1701,0.030278657
US,SAM,1988,1986,2,0.019,0.057341443
US,SAM,1992,1987,5,1,0.000342684
US,SAM,1991,1987,4,0.8249,0.00399961
US,SAM,1990,1987,3,0.0949,0.008557849
US,SAM,1989,1987,2,0.0107,0.015612859
US,SAM,1993,1988,5,1,2.80388E-05
US,SAM,1992,1988,4,0.9491,0.00168984
US,SAM,1991,1988,3,0.1656,0.004249385
US,SAM,1990,1988,2,0,0.007750735
US,SAM,1994,1989,5,1,3.94707E-05
US,SAM,1993,1989,4,0.9363,0.001644941
US,SAM,1992,1989,3,0.1957,0.004072389
US,SAM,1991,1989,2,0.0072,0.007334642
US,SAM,1995,1990,5,1,0.000267334
US,SAM,1994,1990,4,0.8855,0.004679597
US,SAM,1993,1990,3,0.227,0.013635549
US,SAM,1992,1990,2,0.0155,0.025171751
US,SAM,1996,1991,5,1,2.65497E-05
US,SAM,1995,1991,4,0.9796,0.002337358
US,SAM,1994,1991,3,0.2029,0.005187028
US,SAM,1993,1991,2,0.0159,0.009766362
US,SAM,1997,1992,5,1,2.77515E-05
US,SAM,1996,1992,4,0.9744,0.001821191
US,SAM,1995,1992,3,0.2988,0.004664232
US,SAM,1994,1992,2,0.03,0.008685719
US,SAM,1998,1993,5,1,4.91906E-05
US,SAM,1997,1993,4,0.9673,0.002760139
US,SAM,1996,1993,3,0.4681,0.009161872
US,SAM,1995,1993,2,0.0155,0.016679089
US,SAM,1999,1994,5,1,0.000252368
US,SAM,1998,1994,4,0.8986,0.004133375
US,SAM,1997,1994,3,0.439,0.012492205
US,SAM,1996,1994,2,0.0563,0.023718186
US,SAM,2000,1995,5,1,4.56878E-05
US,SAM,1999,1995,4,0.8865,0.000816797
US,SAM,1998,1995,3,0.2846,0.001746798
US,SAM,1997,1995,2,0.02,0.003138246
US,SAM,2001,1996,5,1,1.64781E-05
US,SAM,2000,1996,4,0.9408,0.000749004
US,SAM,1999,1996,3,0.2537,0.001770146
US,SAM,1998,1996,2,0.0198,0.003129338
US,SAM,2002,1997,5,1,0
US,SAM,2001,1997,4,1,0.001535857
US,SAM,2000,1997,3,0.1629,0.002782911
US,SAM,1999,1997,2,0.0079,0.004903566
US,SAM,2003,1998,5,1,0.000518925
US,SAM,2002,1998,4,0.8895,0.008539762
US,SAM,2001,1998,3,0.361,0.022514235
US,SAM,2000,1998,2,0.0164,0.039076834
US,SAM,2004,1999,5,1,0.000222636
US,SAM,2003,1999,4,0.9105,0.00454724
US,SAM,2002,1999,3,0.2003,0.009325088
US,SAM,2001,1999,2,0.0163,0.01652574
US,SAM,2005,2000,5,1,0.000190922
US,SAM,2004,2000,4,0.8247,0.001990177
US,SAM,2003,2000,3,0.1088,0.003390048
US,SAM,2002,2000,2,0.0176,0.005994819
US,SAM,2006,2001,5,1,3.20832E-05
US,SAM,2005,2001,4,0.9664,0.002528846
US,SAM,2004,2001,3,0.2599,0.005678159
US,SAM,2003,2001,2,0,0.009812313
US,SAM,2007,2002,5,1,0.000119222
US,SAM,2006,2002,4,0.9201,0.003037375
US,SAM,2005,2002,3,0.2242,0.00651714
US,SAM,2004,2002,2,0.0093,0.011759364
US,SAM,2008,2003,5,1,8.27938E-05
US,SAM,2007,2003,4,0.9742,0.005862989
US,SAM,2006,2003,3,0.3504,0.015764033
US,SAM,2005,2003,2,0.0053,0.02752521
US,SAM,2009,2004,5,1,5.45032E-06
US,SAM,2008,2004,4,0.9907,0.001124748
US,SAM,2007,2004,3,0.6465,0.006012694
US,SAM,2006,2004,2,0.0351,0.01078222
US,SAM,2010,2005,5,1,5.44503E-06
US,SAM,2009,2005,4,0.9983,0.005555418
US,SAM,2008,2005,3,0.4704,0.018992768
US,SAM,2007,2005,2,0.072,0.035950579
US,SAM,2011,2006,5,1,1.59809E-05
US,SAM,2010,2006,4,0.968,0.000880889
US,SAM,2009,2006,3,0.6146,0.003943418
US,SAM,2008,2006,2,0.0037,0.006902797
US,SAM,2012,2007,5,1,2.64687E-05
US,SAM,2011,2007,4,0.987,0.004102642
US,SAM,2010,2007,3,0.5151,0.016998076
US,SAM,2009,2007,2,0.0482,0.031729301
US,SAM,2013,2008,5,1,0
US,SAM,2012,2008,4,1,0.002278773
US,SAM,2011,2008,3,0.38,0.005838832
US,SAM,2010,2008,2,0.0191,0.010463997
US,SAM,2014,2009,5,1,2.21648E-05
US,SAM,2013,2009,4,0.9895,0.003618766
US,SAM,2012,2009,3,0.5787,0.014980421
US,SAM,2011,2009,2,0.0569,0.027576407
US,SAM,2015,2010,5,1,6.29066E-05
US,SAM,2014,2010,4,0.9399,0.002052951
US,SAM,2013,2010,3,0.5757,0.008618202
US,SAM,2012,2010,2,0.0249,0.015505474
US,SAM,2016,2011,5,1,0.00017823
US,SAM,2015,2011,4,0.9163,0.004383858
US,SAM,2014,2011,3,0.4432,0.01537321
US,SAM,2013,2011,2,0.0892,0.029698008
US,SAM,2017,2012,5,1,1.09047E-05
US,SAM,2016,2012,4,0.981,0.001249083
US,SAM,2015,2012,3,0.3403,0.003049844
US,SAM,2014,2012,2,0.0269,0.005558915
US,SAM,2018,2013,5,1,5.36866E-06
US,SAM,2017,2013,4,0.979,0.000449991
US,SAM,2016,2013,3,0.5529,0.002047898
US,SAM,2015,2013,2,0.0585,0.003820043
US,SAM,2019,2014,5,1,3.25928E-05
US,SAM,2018,2014,4,0.9416,0.00123658
US,SAM,2017,2014,3,0.7065,0.009643571
US,SAM,2016,2014,2,0.1042,0.019461781
US,SAM,2020,2015,5,1,8.69841E-05
US,SAM,2019,2015,4,0.8858,0.001349232
US,SAM,2018,2015,3,0.6005,0.00707357
US,SAM,2017,2015,2,0.0708,0.013853446
US,SAM,2021,2016,5,1,6.8476E-05
US,SAM,2020,2016,4,0.8813,0.001047633
US,SAM,2019,2016,3,0.5871,0.00479932
US,SAM,2018,2016,2,0.0589,0.009176788
US,SAM,2021,2017,4,0.9308,0.001435449
US,SAM,2020,2017,3,0.4894,0.005412655
US,SAM,2019,2017,2,0.0639,0.010366968
US,SAM,2021,2018,3,0.5385,0.006777282
US,SAM,2020,2018,2,0.0276,0.012600052
US,SAM,2021,2019,2,0.0681,0.016817907
CA,SHU,1983,1978,5,1,0.000503173
CA,SHU,1982,1978,4,0.7097,0.003882631
CA,SHU,1981,1978,3,0.1326,0.006703085
CA,SHU,1980,1978,2,0.0473,0.01205778
CA,SHU,1984,1979,5,1,0.001315653
CA,SHU,1983,1979,4,0.3821,0.004029944
CA,SHU,1982,1979,3,0.0127,0.006528128
CA,SHU,1981,1979,2,0.0156,0.011424225
CA,SHU,1989,1984,5,1,0.0022127
CA,SHU,1988,1984,4,0.8453,0.02228352
CA,SHU,1987,1984,3,0.128,0.039254679
CA,SHU,1986,1984,2,0.0042,0.067009648
CA,SHU,1990,1985,5,1,0.001010905
CA,SHU,1989,1985,4,0.9184,0.017754777
CA,SHU,1988,1985,3,0.0671,0.028802355
CA,SHU,1987,1985,2,0.0017,0.048967381
CA,SHU,1991,1986,5,1,0.002006663
CA,SHU,1990,1986,4,0.6852,0.016047369
CA,SHU,1989,1986,3,0.1152,0.027795736
CA,SHU,1988,1986,2,0,0.047517373
CA,SHU,1992,1987,5,1,0.001770674
CA,SHU,1991,1987,4,0.638,0.012073124
CA,SHU,1990,1987,3,0.0308,0.020021057
CA,SHU,1989,1987,2,0.0171,0.035122511
CA,SHU,1993,1988,5,1,0.000347408
CA,SHU,1992,1988,4,0.8315,0.004440871
CA,SHU,1991,1988,3,0.0133,0.007349175
CA,SHU,1990,1988,2,0.0108,0.013483414
CA,SHU,1994,1989,5,1,0.000258345
CA,SHU,1993,1989,4,0.8747,0.003668088
CA,SHU,1992,1989,3,0,0.005330928
CA,SHU,1991,1989,2,0,0.010134913
CA,SHU,1995,1990,5,1,0.000720935
CA,SHU,1994,1990,4,0.9364,0.025624987
CA,SHU,1993,1990,3,0.1496,0.047206378
CA,SHU,1992,1990,2,0.0087,0.081312949
CA,SHU,1996,1991,5,1,0.000155626
CA,SHU,1995,1991,4,0.889,0.00327294
CA,SHU,1994,1991,3,0,0.00524804
CA,SHU,1993,1991,2,0,0.009022441
CA,SHU,1997,1992,5,1,0.000597373
CA,SHU,1996,1992,4,0.9061,0.009474775
CA,SHU,1995,1992,3,0.1719,0.017839364
CA,SHU,1994,1992,2,0.0099,0.03228543
CA,SHU,1998,1993,5,1,0.000133642
CA,SHU,1997,1993,4,0.9566,0.005520344
CA,SHU,1996,1993,3,0.2709,0.01178432
CA,SHU,1995,1993,2,0.0101,0.020960635
CA,SHU,1999,1994,5,1,0.000231737
CA,SHU,1998,1994,4,0.9374,0.010048612
CA,SHU,1997,1994,3,0.1797,0.018823999
CA,SHU,1996,1994,2,0,0.032180862
CA,SHU,2000,1995,5,1,6.03776E-05
CA,SHU,1999,1995,4,0.9876,0.009204224
CA,SHU,1998,1995,3,0.0887,0.015849781
CA,SHU,1997,1995,2,0.006,0.027337618
CA,SHU,2001,1996,5,1,0.000310379
CA,SHU,2000,1996,4,0.944,0.009164752
CA,SHU,1999,1996,3,0.2589,0.018226484
CA,SHU,1998,1996,2,0,0.031686346
CA,SHU,2002,1997,5,1,0.000119313
CA,SHU,2001,1997,4,0.9375,0.002646325
CA,SHU,2000,1997,3,0.0797,0.00424565
CA,SHU,1999,1997,2,0,0.007307558
CA,SHU,2003,1998,5,1,0.000247289
CA,SHU,2002,1998,4,0.9656,0.015632535
CA,SHU,2001,1998,3,0.3514,0.036211868
CA,SHU,2000,1998,2,0.0297,0.063635244
CA,SHU,2004,1999,5,1,0.000689704
CA,SHU,2003,1999,4,0.9382,0.018646544
CA,SHU,2002,1999,3,0.0765,0.030186578
CA,SHU,2001,1999,2,0.0151,0.05156333
CA,SHU,2005,2000,5,1,0.000341512
CA,SHU,2004,2000,4,0.9281,0.010150225
CA,SHU,2003,2000,3,0.2698,0.021054582
CA,SHU,2002,2000,2,0.0432,0.0377997
CA,SHU,2006,2001,5,1,0.000263891
CA,SHU,2005,2001,4,0.9238,0.007289134
CA,SHU,2004,2001,3,0.1836,0.0139813
CA,SHU,2003,2001,2,0,0.023938999
CA,SHU,2007,2002,5,1,0.000216311
CA,SHU,2006,2002,4,0.97,0.015053223
CA,SHU,2005,2002,3,0.0857,0.024789223
CA,SHU,2004,2002,2,0.0163,0.043226955
CA,SHU,2008,2003,5,1,4.44576E-05
CA,SHU,2007,2003,4,0.9432,0.002081425
CA,SHU,2006,2003,3,0.2754,0.004878213
CA,SHU,2005,2003,2,0.0426,0.008727165
CA,SHU,2009,2004,5,1,0.000164894
CA,SHU,2008,2004,4,0.8676,0.00201028
CA,SHU,2007,2004,3,0.32,0.004667922
CA,SHU,2006,2004,2,0.0389,0.008535803
CA,SHU,2010,2005,5,1,6.52714E-05
CA,SHU,2009,2005,4,0.9812,0.006067654
CA,SHU,2008,2005,3,0.4719,0.019641525
CA,SHU,2007,2005,2,0.0456,0.035221716
CA,SHU,2011,2006,5,1,4.76532E-05
CA,SHU,2010,2006,4,0.9891,0.007418852
CA,SHU,2009,2006,3,0.2816,0.015706998
CA,SHU,2008,2006,2,0.0434,0.028053191
CA,SHU,2012,2007,5,1,0.000114937
CA,SHU,2011,2007,4,0.9647,0.005800018
CA,SHU,2010,2007,3,0.2611,0.012745682
CA,SHU,2009,2007,2,0.0053,0.021763551
CA,SHU,2013,2008,5,1,2.9293E-05
CA,SHU,2012,2008,4,0.98,0.00277722
CA,SHU,2011,2008,3,0.2852,0.00603918
CA,SHU,2010,2008,2,0.0142,0.010504562
CA,SHU,2014,2009,5,1,0
CA,SHU,2013,2009,4,1,0.003355528
CA,SHU,2012,2009,3,0.2905,0.00740606
CA,SHU,2011,2009,2,0.058,0.013462218
CA,SHU,2015,2010,5,1,3.18117E-05
CA,SHU,2014,2010,4,0.9932,0.008922155
CA,SHU,2013,2010,3,0.5434,0.032335344
CA,SHU,2012,2010,2,0.0221,0.055953473
CA,SHU,2016,2011,5,1,4.04069E-05
CA,SHU,2015,2011,4,0.9923,0.008514518
CA,SHU,2014,2011,3,0.1189,0.014463493
CA,SHU,2013,2011,2,0.0286,0.02548563
CA,SHU,2017,2012,5,1,0.000173231
CA,SHU,2016,2012,4,0.9058,0.003390163
CA,SHU,2015,2012,3,0.4295,0.009205761
CA,SHU,2014,2012,2,0.0591,0.016946306
CA,SHU,2018,2013,5,1,0.000125787
CA,SHU,2017,2013,4,0.9563,0.005478961
CA,SHU,2016,2013,3,0.1101,0.009161737
CA,SHU,2015,2013,2,0.0031,0.015653898
CA,SHU,2019,2014,5,1,0.000113766
CA,SHU,2018,2014,4,0.98,0.008888273
CA,SHU,2017,2014,3,0.1528,0.015659956
CA,SHU,2016,2014,2,0.0507,0.027906253
CA,SHU,2020,2015,5,1,2.33333E-05
CA,SHU,2019,2015,4,0.9918,0.003982358
CA,SHU,2018,2015,3,0.1357,0.006769967
CA,SHU,2017,2015,2,0.0212,0.011804182
CA,SHU,2021,2016,5,1,4.57724E-05
CA,SHU,2020,2016,4,0.9905,0.0069097
CA,SHU,2019,2016,3,0.4908,0.020615445
CA,SHU,2018,2016,2,0.1217,0.039733395
CA,SHU,2021,2017,4,0.9954,0.006055008
CA,SHU,2020,2017,3,0.4754,0.017107182
CA,SHU,2019,2017,2,0.1471,0.033787798
CA,SHU,2021,2018,3,0.4451,0.016800189
CA,SHU,2020,2018,2,0.1017,0.031419286
CA,SHU,2021,2019,2,0.1139,0.038874784
US,SKF,1990,1985,5,1,7.49268E-05
US,SKF,1989,1985,4,0.8813,0.000919556
US,SKF,1988,1985,3,0.3495,0.003414277
US,SKF,1987,1985,2,0.0244,0.006685512
US,SKF,1998,1993,5,1,8.74826E-05
US,SKF,1997,1993,4,0.8936,0.001422722
US,SKF,1996,1993,3,0.4185,0.004226683
US,SKF,1995,1993,2,0.0153,0.007439306
US,SKF,1999,1994,5,1,0.000210729
US,SKF,1998,1994,4,0.8235,0.001801443
US,SKF,1997,1994,3,0.4829,0.006092195
US,SKF,1996,1994,2,0.0529,0.011668587
US,SKF,2000,1995,5,1,8.10228E-05
US,SKF,1999,1995,4,0.918,0.00200572
US,SKF,1998,1995,3,0.1567,0.003873702
US,SKF,1997,1995,2,0.0062,0.007051417
US,SKF,2001,1996,5,1,0.000293473
US,SKF,2000,1996,4,0.9139,0.005778865
US,SKF,1999,1996,3,0.6023,0.022926523
US,SKF,1998,1996,2,0.0247,0.041065331
US,SKF,2002,1997,5,1,0.000116398
US,SKF,2001,1997,4,0.9471,0.003577857
US,SKF,2000,1997,3,0.2783,0.00812037
US,SKF,1999,1997,2,0.0113,0.014084208
US,SKF,2003,1998,5,1,0.000105014
US,SKF,2002,1998,4,0.976,0.00686034
US,SKF,2001,1998,3,0.3065,0.016246749
US,SKF,2000,1998,2,0,0.028040266
US,SKF,2004,1999,5,1,0.001036403
US,SKF,2003,1999,4,0.5529,0.003901232
US,SKF,2002,1999,3,0.1882,0.008222721
US,SKF,2001,1999,2,0.0014,0.014705147
US,SKF,2005,2000,5,1,0.000228997
US,SKF,2004,2000,4,0.8402,0.002542017
US,SKF,2003,2000,3,0.1036,0.004233473
US,SKF,2002,2000,2,0.0018,0.007275492
US,SKF,2006,2001,5,1,0.000128955
US,SKF,2005,2001,4,0.9014,0.002401935
US,SKF,2004,2001,3,0.2794,0.005473774
US,SKF,2003,2001,2,0.006,0.009347358
US,SKF,2007,2002,5,1,0.000122853
US,SKF,2006,2002,4,0.9547,0.004276458
US,SKF,2005,2002,3,0.265,0.009418432
US,SKF,2004,2002,2,0.0079,0.016731329
US,SKF,2008,2003,5,1,0.000241192
US,SKF,2007,2003,4,0.9297,0.005230574
US,SKF,2006,2003,3,0.2257,0.010552907
US,SKF,2005,2003,2,0.0215,0.018417495
US,SKF,2009,2004,5,1,0.000165705
US,SKF,2008,2004,4,0.9526,0.005495761
US,SKF,2007,2004,3,0.3362,0.015186379
US,SKF,2006,2004,2,0.0237,0.026628683
US,SKF,2010,2005,5,1,0.00024472
US,SKF,2009,2005,4,0.8589,0.002647863
US,SKF,2008,2005,3,0.1393,0.00520641
US,SKF,2007,2005,2,0.0031,0.00905945
US,SKF,2011,2006,5,1,4.7715E-05
US,SKF,2010,2006,4,0.9818,0.003396758
US,SKF,2009,2006,3,0.1999,0.006649588
US,SKF,2008,2006,2,0.0047,0.011450809
US,SKF,2012,2007,5,1,0.000377736
US,SKF,2011,2007,4,0.9046,0.00539112
US,SKF,2010,2007,3,0.2766,0.012056307
US,SKF,2009,2007,2,0.0206,0.021048603
US,SKF,2013,2008,5,1,0.000441539
US,SKF,2012,2008,4,0.8795,0.005660799
US,SKF,2011,2008,3,0.1441,0.010302058
US,SKF,2010,2008,2,0.0223,0.017856064
US,SKF,2014,2009,5,1,0.000373405
US,SKF,2013,2009,4,0.8714,0.00423907
US,SKF,2012,2009,3,0.1761,0.008553347
US,SKF,2011,2009,2,0.0135,0.014724872
US,SKF,2015,2010,5,1,0.000207696
US,SKF,2014,2010,4,0.92,0.003685715
US,SKF,2013,2010,3,0.1609,0.006935785
US,SKF,2012,2010,2,0.004,0.011937175
US,SKF,2016,2011,5,1,0.000320337
US,SKF,2015,2011,4,0.8973,0.004413778
US,SKF,2014,2011,3,0.0635,0.008264472
US,SKF,2013,2011,2,0.0013,0.014324272
US,SKF,2017,2012,5,1,0.000184979
US,SKF,2016,2012,4,0.9212,0.003604956
US,SKF,2015,2012,3,0.1465,0.006445095
US,SKF,2014,2012,2,0.0104,0.011259885
US,SKF,2018,2013,5,1,5.11453E-05
US,SKF,2017,2013,4,0.9793,0.003552658
US,SKF,2016,2013,3,0.3444,0.008827679
US,SKF,2015,2013,2,0.028,0.015494557
US,SKF,2019,2014,5,1,0.000117362
US,SKF,2018,2014,4,0.9635,0.004791695
US,SKF,2017,2014,3,0.3953,0.013821015
US,SKF,2016,2014,2,0.0169,0.024791594
US,SKF,2020,2015,5,1,0.000189844
US,SKF,2019,2015,4,0.9321,0.003944371
US,SKF,2018,2015,3,0.2263,0.008788796
US,SKF,2017,2015,2,0.0228,0.015423108
US,SKF,2021,2016,5,1,0.000145435
US,SKF,2020,2016,4,0.9303,0.002752644
US,SKF,2019,2016,3,0.2274,0.005801466
US,SKF,2018,2016,2,0.0085,0.010154953
US,SKF,2021,2017,4,0.9373,0.003531873
US,SKF,2020,2017,3,0.2446,0.007676107
US,SKF,2019,2017,2,0.0155,0.013379915
US,SKF,2021,2018,3,0.2339,0.012729238
US,SKF,2020,2018,2,0.0034,0.021883657
US,SKF,2021,2019,2,0.0146,0.024109769
US,SKY,2005,2000,5,1,0.000348822
US,SKY,2004,2000,4,0.8177,0.003281579
US,SKY,2003,2000,3,0.0623,0.005550342
US,SKY,2002,2000,2,0.0009,0.009258469
US,SKY,2006,2001,5,1,0.000342307
US,SKY,2005,2001,4,0.7295,0.002125261
US,SKY,2004,2001,3,0.0651,0.003842916
US,SKY,2003,2001,2,0.0026,0.006525255
